song_id,title,artist,album,duration,popularity,release_date
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,210,94,2024-05-17
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,Espresso,175,100,2024-04-12
4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,Unheard,251,86,2024-03-22
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),Post Malone,I Had Some Help,178,96,2024-05-10
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT,228,95,2024-04-18
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,MILLION DOLLAR BABY,155,99,2024-04-26
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,HIT ME HARD AND SOFT,179,96,2024-05-17
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,228,89,2024-03-08
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,A Bar Song (Tipsy),171,96,2024-04-12
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,Beautiful Things,180,94,2024-01-18
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,i like the way you kiss me,142,98,2024-03-19
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,Not Like Us,274,98,2024-05-04
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,DECIDE,159,96,2022-09-16
4NJqhmkGN042BrvHoMKUrJ,Austin,Dasha,Austin,171,56,2023-11-17
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT,218,90,2024-04-18
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),210,92,2023-09-15
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,Saturn,186,93,2024-02-22
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",218,91,2024-04-05
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,Belong Together,148,92,2024-02-16
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,Stick Season,182,92,2022-10-14
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,Fireworks & Rollerblades,161,90,2024-04-05
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,greedy,131,93,2023-09-15
0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM,233,87,2024-02-11
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,Stargazing,172,89,2024-05-10
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,emails i can’t send fwd:,185,90,2023-03-17
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,Scared To Start,159,90,2024-01-12
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,Pink Skies,194,84,2024-05-24
6XjDF6nds4DE2BBbagZol6,Gata Only,FloyyMenor,Gata Only,222,98,2024-02-02
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,Water,200,89,2023-07-28
4pkb8SbRGeHAvdb87v9rpf,Miles On It,Marshmello,Miles On It,168,84,2024-05-03
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,Feel It (From The Original Series “Invincible”),157,87,2024-03-28
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,303,95,2024-05-17
7gaA3wERFkFkgivjwbSvkG,"yes, and?",Ariana Grande,"yes, and?",214,83,2024-01-12
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,Tell Ur Girlfriend,124,90,2024-02-07
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),244,93,2023-06-23
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),Central Cee,BAND4BAND (feat. Lil Baby),140,85,2024-05-23
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,Lovin On Me,138,89,2023-11-10
5bi0gh89wRuH2OgjdAKFsb,Santa,Rvssian,Santa,193,92,2024-04-04
59xD5osEFsaNt5PXfIKUnX,Illusion,Dua Lipa,Illusion,188,84,2024-04-11
0LMwmV37RCmBO2so0szAFs,Whatever,Kygo,Whatever,178,88,2024-01-19
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,Whatever She Wants,161,88,2024-02-13
4Na2HfNSr58chvfX69fy36,one of wun,Gunna,One of Wun,144,85,2024-05-10
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,David Guetta,I Don't Wanna Wait,149,88,2024-04-05
0ve0CavjqrUqVmZ605RhTV,Jump,Tyla,Jump,147,79,2024-03-20
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,227,90,2023-08-25
6dpLxbF7lfCAnC9QRTjNLK,Home,Good Neighbours,Home,157,87,2024-01-17
3QJsSWa0Xo8MfaRn1gr4Be,favorite,Isabel LaRosa,favorite,133,87,2024-03-29
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,SUPER REAL ME,160,92,2024-03-25
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,GUTS (spilled),170,86,2024-03-22
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,american dream,270,90,2024-01-12
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,Houdini,227,0,2024-05-31
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,"Where I've Been, Isn't Where I'm Going",171,11,2024-05-31
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,Unreal Unearth: Unheard,251,90,2024-03-22
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,Fireworks & Rollerblades,180,91,2024-04-05
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,228,93,2024-03-08
6a9Z1jUms915w4O7N1PxjY,Santa,Rvssian,Santa,193,77,2024-04-03
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,261,91,2024-05-17
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover,178,94,2019-08-23
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,What Happens Now?,171,92,2024-02-16
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,Harry's House,167,92,2022-05-20
2tudvzsrR56uom6smgOcSf,Like That,Future,WE DON'T TRUST YOU,267,94,2024-03-22
5LhI8m7n8xlQmNe3b7Rwis,Madonna,Natanael Cano,Madonna,187,91,2024-03-08
7bywjHOc0wSjGGbj04XbVi,LUNA,Feid,FERXXOCALIPSIS,196,92,2023-12-01
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,HIT ME HARD AND SOFT,343,90,2024-05-17
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,240,91,2013-04-19
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,UTOPIA,191,92,2023-07-28
1C84d9abZVKWHT2YYpoean,Si No Quieres No,Luis R Conriquez,Si No Quieres No,147,89,2024-03-10
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,HIT ME HARD AND SOFT,333,90,2024-05-17
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,183,92,2013-09-09
48lxT5qJF0yYyf2z4wB4xW,Pedro,Jaxomy,Pedro,144,91,2024-03-29
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,Strange Trails,208,89,2015-04-06
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Cris Mj,SI NO ES CONTIGO,156,80,2024-05-23
6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,DJ TOPO,MTG QUEM NÃO QUER SOU EU,123,83,2024-05-10
4sgMbwl9lXGyHcHmtFYGMm,Supernova,aespa,Armageddon - The 1st Album,178,65,2024-05-27
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,HIT ME HARD AND SOFT,293,89,2024-05-17
1o9JJeBKlVxQ9O4j5Qd4Vh,Give Me Everything - Stripped Down,Archer Marsh,Sequēns,132,62,2022-12-01
6W196uVRkmQFHbc1XV8DNk,Sonho Dela (Cowboy),CountryBeat,Sonho Dela (Cowboy),113,75,2024-05-03
1Xevt8UUzfEm17ewfSdsiF,No Face,Ghostface Killah,Set The Tone (Guns & Roses),275,64,2024-05-10
4gdpQ6zuDsePnD1YIDJCRw,Potra Salvaje - Hard Remix,Isabel Aaiún,Potra Salvaje (Hard Remix),342,65,2023-10-14
0TrsGqtFXMWCrF9pPMICY9,Paon Ki Jutti,Jyoti Nooran,Paon Ki Jutti,208,62,2024-05-06
1OhIn0L6iofnk5bjalWfHq,Sudden Shower,ECLIPSE,"Lovely Runner, Pt. 1 (Original Soundtrack)",233,79,2024-04-08
7ldcYtMOjtX1eFVEYzj2kJ,Sagrado Profano,Luísa Sonza,Escândalo Íntimo,196,65,2024-05-28
0XRb6eZE4dBIJdqwf1Mixu,Suniyan Suniyan,Juss,Suniyan Suniyan,197,69,2024-04-12
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Tinashe,Nasty,176,77,2024-04-12
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")",Ram Sampath,"Sajni (From ""Laapataa Ladies"")",170,80,2024-02-12
1aHy1ipWQRNauI0ee9uYfi,Fall Back,Lithe,Fall Back / Selfish Game,129,86,2024-03-21
7cCreOFQhqqhCm82twJg0u,Düşer O,İzel,Aşk En Büyüktür Her Zaman,299,74,2012-04-09
62HKW77nt6tudsIHXT2A0M,Come back to me,RM,"Right Place, Wrong Person",388,75,2024-05-24
4uyjk95qGXbQCBFfMqpul5,Niscaya,Bilal Indrajaya,Nelangsa Pasar Turi,238,64,2023-06-28
0fu7d7LgXjClCkgBmnNlc0,Sana Yıldızları Ödediğimden,Bengü Beker,Sana Yıldızları Ödediğimden,258,71,2024-02-16
00Srvq2BtgG9afXY9kzB1V,GANG,Kairo Keyz,GANG,113,71,2024-05-10
4n7GVLsN4FBLyKhi0BySUq,to bem,Jovem Dionisio,Ontem Eu Tinha Certeza (Hoje Eu Tenho Mais),155,63,2024-05-10
5VZ0soW5syQfefCUj603DW,MASHA ULTRAFUNK,HISTED,MASHA ULTRAFUNK,93,80,2024-03-07
6IcsbETuviVu6UTiBTcxY4,Imagine,Carbonne,Imagine,165,82,2024-05-03
6GS4LfVknh458V4z6llLRa,Machuquei,Mc guizinho niazi,Machuquei,187,70,2024-03-21
3gdY5WFt7i6BWVLie3t6hQ,Ben Sana Gelemem,Mela Bedel,Ben Sana Gelemem,192,76,2024-02-23
7ki0Q2nYTBhVxZvqLLDp5W,Barbaras Rhabarberbar,Bodo Wartke,Zungenbrecher 4.0 - Staffel 4,85,71,2023-12-15
3m8GvywmS7eCJMcv5ApyXd,ANNE KAFFEEKANNE,TIM PLVNK,ANNE KAFFEEKANNE,140,72,2024-03-29
1zOgXnODZUp87IGbF3b8YB,HIND'S HALL,Macklemore,HIND'S HALL,168,79,2024-05-10
2JqsSFo6HqOxnmxBtHfNY6,Aku Yang Jatuh Cinta,Dudy Oris,Aku Yang Jatuh Cinta,196,72,2021-11-19
3TbZb6udQT4iqyQXmwBe7T,Kömür,Mabel Matiz,Kömür,304,75,2024-05-10
13KLZ8VI9P7H7bxs0vtsXC,MTG QUERO VER SE VOCÊ TEM ATITUDE,Dj Luan Gomes,MTG QUERO VER SE VOCÊ TEM ATITUDE,117,71,2024-04-21
7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,THE BOX,THE BOX MEDLEY FUNK 2,266,82,2024-04-18
1hlbywc8Jhl1FFqJxAMabE,Ishq,Faheem Abdullah,Lost;Found,224,46,2024-05-25
0hkoQgoqic1qQtxPOudmrx,Amor,emmanuellcortess_,Memorias <3,202,73,2023-07-28
4YnmQG1fnJR9LnTZtix70T,WYA REMIX RED,J Abdiel,WYA REMIX RED,321,72,2024-05-10
7zAgHlntQP0x0eDK1VyE9V,Alkohol - #40Bochum,Chapo102,Alkohol (#40Bochum),166,71,2024-05-09
4jdpkoZR2tUT4m4UTEUuvK,Tiryakinim,Bayhan,Tiryakinim,199,75,2024-04-18
106SKHXoytRADjpxHBkJpV,Mtg Forró e Desmantelo,dj sv,Mtg Forró e Desmantelo,149,80,2024-03-20
1xeIvccuZq4DiqqmZDSbAg,Ronald,Falling In Reverse,Ronald,196,77,2024-05-07
4DDmzgsqbZ2qwKbOnV9Bzp,Tumba,Thomy DJ,Tumba,180,69,2023-08-19
0uHrMbMv3c78398pIANDqR,Europapa,Joost,Europapa,160,87,2024-02-29
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,Shoreline Mafia,HEAT STICK,137,78,2024-05-10
57uiO4cG6bK5yq51BJTvyE,Jálale alv,Bb trickz,Jálale alv,109,78,2024-05-02
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,The Code,180,85,2024-02-29
3T3sbHYwPvhTCfEeUtvbMF,My Fault (feat. Noah Cyrus),Shaboozey,"Where I've Been, Isn't Where I'm Going",236,29,2024-05-31
3SH1vOTwgg5Ma1NhHaXvrA,Echo,The Marías,Submarine,209,26,2024-05-31
2hZQJequTwkaizRM0NZRa1,Candy Paint,Normani,Candy Paint,170,33,2024-05-31
1llaUCfG1g5WzKt6JafYyk,Despídase bien,Carin Leon,"Boca Chueca, Vol. 1",231,5,2024-05-30
5quU0IUtPut7sZZlQ2kK54,Angels In The Sky,Polo G,Angels In The Sky,162,40,2024-05-31
1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),Ayra Starr,The Year I Turned 21,149,28,2024-05-30
561pBFcFL2Pwb9HPO9tU8J,places to be,Fred again..,places to be,226,44,2024-05-31
6hEiEWEgAuFvEJduuSQLiw,Thrown Around,James Blake,Thrown Around,260,56,2024-05-26
3qV20sy8VPyt5R8aminfhA,Next 2 U,Kehlani,Next 2 U,161,0,2024-05-31
1PIBxfR4k67snh0hUSgzPs,Lost In Space,Foster The People,Lost In Space,258,25,2024-05-31
4Xg53MegsZ6MRIbZ2kE6Eh,Survivor’s Remorse,Roddy Ricch,Survivor’s Remorse,156,0,2024-05-31
3IKUHOBOktlBP6kryzg1AS,Soft,Lucky Daye,Soft,318,19,2024-05-31
4375FaARAe3R3PMzdIdtKS,WOULD YOU?,Lay Bankz,After 7,155,43,2024-05-27
4uzKAj0mIyYmyhsRRyPXaQ,Carry You Home,Alex Warren,Carry You Home,166,34,2024-05-31
0yROknHyvAJ57hZLpxNHry,Torii,Jhayco,Torii,216,0,2024-05-31
7pY0MF6y9pNpzxv7uTCJzD,Make Me Forget,Muni Long,Make Me Forget,238,21,2024-05-31
29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",Disclosure,"She’s Gone, Dance On",226,57,2024-05-29
5KW4qNLjWeh7rMbxCfg89N,Without You (with HAYLA),Kygo,Without You (with HAYLA),263,34,2024-05-31
3IuBfjh6U8r2K0a5sP8Lvf,Never Left Me (From Twisters: The Album),Megan Moroney,Never Left Me (From Twisters: The Album),191,23,2024-05-31
0d8qNWRwQafcOXAyw6FxiB,Multiply,Becky Hill,Multiply,148,39,2024-05-29
6H8zVCDkxJVx7MPDLQGvtQ,Big Idea,Maya Hawke,Chaos Angel,222,16,2024-05-31
1ntaXOGOU4Oha1mEKfshtK,JIM BOB,HARDY,JIM BOB,221,20,2024-05-31
4rpw43XrPiHKER3nSL2vZH,Feedback,A Day To Remember,Feedback,152,0,2024-05-31
6i8MbzVn4nzyjUcSoVcz7B,Armageddon,aespa,Armageddon - The 1st Album,196,74,2024-05-27
0EC62jQVAGeOWUriiy4LoK,The Way,Vulture Love,Vulture Love Presents: The Last Zombies on Earth,158,0,2024-05-31
2xaCeQ5mTMhMrf8kAei5GW,5AM IN PHILLY,Meek Mill,5AM IN PHILLY,210,23,2024-05-31
3qfvE0wc0N6Rhu8pnW6Tss,SHUT UP (feat. Big Sean),Jessie Reyez,SHUT UP (feat. Big Sean),143,26,2024-05-31
30AvLvLFOVvu5vjFLtdCHq,High In Low Places,Beach Weather,High In Low Places,190,13,2024-05-31
3qR4a0OJETm6ptX1coBQ2g,Before I Knew You,Ben Platt,Honeymind,251,14,2024-05-31
78kaWaza97WrIqCGDs0bYF,All Over Again,Zolita,Queen of Hearts,169,9,2024-05-31
3pqEJlyY1HOdYIq5GHB4bp,Torai,Grupo Marca Registrada,THE GOAT,155,0,2024-05-30
1iuNH5Ajdqt7O2NMon1EB5,Songs About U,Tink,Songs About U,180,0,2024-05-31
3YngBnCS5hVTrF0fu2EYGG,Who Did You Touch?,Montell Fish,Who Did You Touch?,208,28,2024-05-31
1IjxlfejE7sf6C70vYGcmw,Heavy On My Heart,LUCKI,"2 Faced, Pt. 2",162,0,2024-05-31
1hDtQHr9OveHVpE4RlvM9G,Deja Vu (feat. DJ Drama),Logic,Deja Vu (feat. DJ Drama),201,29,2024-05-31
1fYdtAhgGLKmOZE46mCGm0,All A Mystery,Phantogram,All A Mystery,189,14,2024-05-31
7xFvweaPGFCrpQGqsSVKnk,Aey Nehin,Arooj Aftab,Night Reign,345,10,2024-05-31
1qrFUCI7ozaw5FTmxItnJF,Birthday Baby (The Girl with No Smile),Joe P,Birthday Baby (The Girl with No Smile),230,7,2024-05-31
